,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
30043,18,5,10424,0,12,0,1,0,0,1,0,0,59,0,0
23224,25,2,5702,0,12,2,0,4,0,0,98,0,44,0,0
645,33,5,11441,15,15,4,7,0,0,0,0,0,39,0,0
8031,17,2,9516,0,12,2,7,4,0,1,0,0,39,0,0
19436,18,2,3917,13,10,1,2,1,0,0,0,0,39,0,0
26796,17,2,14095,0,12,1,7,1,0,0,0,0,41,0,0
11701,50,5,19437,1,8,6,1,0,0,1,108,0,39,0,0
21540,20,2,15996,11,9,2,0,4,0,1,113,0,24,0,0
9129,12,2,7203,11,9,1,10,1,0,0,0,17,39,0,0
21344,26,4,3136,9,13,1,7,2,1,1,0,0,34,0,0
8367,36,2,7355,11,9,1,7,1,0,0,107,0,39,0,0
237,24,2,9839,0,12,1,1,1,0,0,0,0,49,4,0
18183,31,2,16253,15,15,1,7,1,0,0,0,47,49,0,0
17173,37,4,13434,0,12,1,1,1,2,0,0,0,39,5,0
18452,44,2,17023,0,12,2,9,0,1,0,72,0,47,0,0
4727,12,2,4727,0,12,1,7,1,0,0,0,0,39,0,0
28362,30,2,19527,0,12,1,1,1,0,0,0,0,39,0,0
14197,49,2,12040,0,12,1,7,1,0,0,0,0,44,0,0
3862,24,2,5351,13,10,1,2,1,0,0,0,44,47,0,0
24256,14,2,12173,1,8,1,13,1,0,0,0,0,39,0,0
30076,15,2,8635,9,13,0,1,0,0,0,104,0,39,0,0
29547,23,2,11042,0,12,1,1,1,2,0,0,0,39,21,0
17265,27,2,19026,12,11,1,12,1,0,0,0,0,59,0,0
10814,27,2,9154,0,12,1,1,1,0,0,0,0,39,0,0
17921,20,2,7372,2,14,1,9,1,0,0,0,0,44,0,0
10290,37,2,19535,9,13,1,1,1,0,0,0,0,44,0,0
9820,20,4,15220,12,11,1,7,1,0,0,0,0,44,2,0
24407,35,2,4783,11,9,1,10,1,0,0,0,0,39,0,0
29708,13,2,817,0,12,1,9,1,0,0,0,0,39,36,0
7643,48,1,4518,11,9,1,1,1,0,0,0,60,9,0,0
18878,25,2,7667,1,8,1,6,1,0,0,0,0,39,0,0
12665,20,3,3067,11,9,4,1,0,0,0,96,0,54,0,0
3080,23,0,1012,2,14,1,7,1,0,0,0,0,37,0,0
23934,21,2,20195,0,12,2,1,0,0,0,0,0,54,0,0
16227,37,2,12822,1,8,1,10,1,0,0,0,0,39,0,0
7976,17,2,6210,9,13,1,7,1,0,0,93,0,54,0,0
12258,33,2,2983,1,8,1,10,1,0,0,107,0,49,0,0
799,26,2,16161,0,12,1,1,1,0,0,0,47,39,40,0
20735,20,0,2455,2,14,1,7,2,0,1,0,0,38,0,0
3666,34,2,15380,0,12,1,1,1,0,0,0,0,49,19,0
8139,22,4,14062,0,12,1,7,1,0,0,0,0,49,0,0
16306,10,2,8743,1,8,1,0,2,1,1,0,46,39,0,0
22668,23,4,7463,9,13,1,7,1,0,0,90,0,34,0,0
29826,19,2,3037,0,12,1,7,2,0,1,0,0,31,0,0
24900,28,2,15002,0,12,1,1,1,0,0,0,0,69,2,0
6310,24,2,1101,0,12,1,2,2,0,1,0,0,24,0,0
29593,20,2,6604,0,12,1,1,1,0,0,0,0,49,0,0
23890,25,2,12229,0,12,1,10,2,1,1,0,0,34,0,0
32308,20,2,18986,11,9,1,10,1,0,0,49,0,39,0,0
422,15,0,3123,0,12,1,1,2,0,1,0,0,39,0,0
16778,26,2,14823,9,13,1,1,1,2,0,0,0,39,23,0
1787,22,2,2557,9,13,1,1,1,2,0,107,0,39,0,0
20005,27,2,11087,11,9,1,7,1,0,0,0,0,44,0,0
23416,28,1,7639,14,3,1,1,1,0,0,0,0,64,0,0
13660,29,2,17831,9,13,1,9,1,0,0,0,75,64,0,0
19347,24,2,19566,11,9,1,10,1,1,0,0,0,44,0,0
2433,25,0,16884,0,12,1,1,1,0,0,0,0,49,0,0
7117,30,2,16583,1,8,1,9,1,0,0,90,0,44,0,0
18016,20,2,16427,11,9,1,13,1,0,0,0,0,49,0,0
22026,23,2,4518,9,13,1,1,1,0,0,0,0,49,0,0
1893,17,2,11108,9,13,1,7,1,0,0,0,0,54,0,0
15627,45,2,8542,0,12,1,1,1,0,0,0,0,39,0,0
28197,23,2,16658,2,14,1,7,1,0,0,107,0,54,3,0
28234,33,2,5804,0,12,1,1,1,0,0,0,0,49,0,0
29144,39,2,4309,11,9,1,1,2,0,1,93,0,49,0,0
3317,28,3,18497,11,9,1,2,1,0,0,93,0,39,20,0
12567,24,2,4939,1,8,1,9,1,0,0,90,0,49,0,0
443,27,2,4927,11,9,1,7,1,0,0,0,0,39,0,0
25796,29,2,19776,15,15,1,7,1,0,0,0,75,54,0,0
32115,12,2,5182,1,8,1,7,2,2,1,0,0,9,21,0
19557,26,3,4070,13,10,0,7,0,0,1,103,0,39,0,0
4836,40,3,3433,11,9,2,7,0,0,0,0,0,47,0,0
20147,28,2,12248,1,8,1,0,1,1,0,90,0,39,0,0
26596,18,2,17000,12,11,1,1,1,0,0,0,0,93,0,0
13208,19,3,1459,0,12,1,0,1,0,0,0,0,49,0,0
26906,29,2,7209,0,12,1,10,1,0,0,0,0,39,0,0
7931,28,2,12558,0,12,1,1,1,0,0,0,0,49,0,0
31447,43,2,8265,11,9,1,3,1,0,0,0,0,15,0,0
18203,41,1,8401,1,8,1,9,1,0,0,0,0,34,0,0
26182,27,3,331,0,12,2,2,0,0,0,0,68,39,0,0
26975,46,2,413,9,13,1,7,1,0,0,0,0,49,0,0
11600,30,2,622,0,12,1,1,1,0,0,49,0,59,0,0
24603,18,1,4575,0,12,1,1,1,0,0,0,0,49,0,0
14866,21,5,4222,0,12,1,9,1,0,0,0,0,39,0,0
15601,15,2,5640,12,11,1,1,1,0,0,0,0,59,0,0
31272,22,2,16052,0,12,1,7,1,2,0,0,0,47,5,0
11976,13,2,5908,0,12,1,7,1,0,0,117,0,34,0,0
3410,25,3,5432,9,13,1,1,1,0,0,0,0,39,0,0
24937,27,2,11205,0,12,1,13,1,0,0,0,0,39,0,0
10104,34,2,15479,11,9,1,10,1,0,0,0,0,39,0,0
10913,23,2,11106,13,10,2,7,4,0,1,0,0,39,0,0
31542,23,2,17408,1,8,1,6,1,0,0,0,0,39,0,0
13283,29,2,18829,11,9,1,9,1,0,0,0,0,39,0,0
6004,35,2,3549,12,11,1,9,1,0,0,49,0,47,0,0
9871,46,3,3749,9,13,2,7,0,0,0,0,0,39,0,0
5624,4,2,13210,12,11,1,0,2,3,1,0,0,45,0,0
11985,26,4,778,9,13,1,7,2,0,1,0,0,39,0,0
4491,43,2,5357,8,6,1,9,1,0,0,0,0,39,0,0
15601,15,2,5640,12,11,1,1,1,0,0,0,0,59,0,0
24014,13,2,12118,0,12,1,1,1,0,0,0,0,41,0,0
13593,11,2,5985,0,12,1,7,1,0,0,0,0,39,0,0
2311,25,2,228,11,9,3,7,0,0,0,0,0,39,0,0
29147,33,2,3214,1,8,1,1,1,0,0,0,0,39,0,0
31826,19,5,15233,11,9,1,3,1,0,0,0,0,59,0,0
13353,54,2,10614,1,8,1,3,1,0,0,0,0,39,0,0
25911,20,5,10977,11,9,1,9,1,0,0,0,0,59,0,0
22515,33,2,8307,12,11,1,6,1,1,0,107,0,44,0,0
6880,32,2,11792,12,11,1,9,1,0,0,107,0,59,0,0
873,34,1,8021,0,12,1,9,1,2,0,0,75,39,21,0
26534,42,2,6514,11,9,1,0,2,0,1,0,0,39,0,0
7272,32,4,7194,0,12,1,3,1,1,0,107,0,39,0,0
6121,28,4,14461,9,13,1,7,1,0,0,93,0,54,0,0
10189,22,1,1541,1,8,1,10,1,0,0,0,0,39,0,0
15971,46,1,9824,11,9,1,1,1,0,0,0,0,59,0,0
12120,22,2,18570,1,8,1,9,1,0,0,0,46,45,0,0
20529,20,2,7411,11,9,1,13,1,0,0,0,0,39,0,0
19923,11,2,10151,8,6,1,6,1,0,0,93,0,39,0,0
8157,42,2,5365,11,9,1,1,1,0,0,0,0,39,0,0
4471,29,2,9310,1,8,1,0,1,0,0,0,17,39,0,0
31457,23,2,13882,11,9,2,2,0,0,0,0,0,29,20,0
18623,18,2,5746,13,10,0,0,3,0,1,105,0,39,0,0
23548,15,2,12927,0,12,1,1,2,0,1,0,0,39,0,0
20984,30,2,16581,0,12,1,1,1,0,0,0,46,39,0,0
13394,10,1,12658,11,9,1,1,1,0,0,0,0,44,0,0
15940,26,0,13658,15,15,4,7,4,0,1,0,0,39,0,0
489,21,2,3076,0,12,1,9,1,0,0,107,0,59,0,0
10512,20,2,3636,1,8,1,10,1,0,0,0,0,39,0,0
28724,21,2,8408,1,8,1,0,1,0,0,0,0,59,0,0
6483,26,2,8851,11,9,1,1,1,0,0,0,0,49,0,0
26729,34,2,9306,12,11,1,9,1,0,0,78,0,44,0,0
10658,40,2,4619,11,9,1,9,1,0,0,0,0,49,0,0
24427,46,4,7261,1,8,1,0,2,0,1,0,0,34,0,0
6291,33,2,3289,1,8,1,0,1,0,0,90,0,44,0,0
6900,31,2,6486,0,12,1,1,1,0,0,0,0,44,0,0
18251,44,4,6882,9,13,1,1,1,0,0,90,0,59,0,0
2593,22,2,17525,9,13,0,1,0,1,0,96,0,51,0,0
15787,24,2,9252,1,8,1,11,1,0,0,0,46,44,0,0
3125,38,2,7495,9,13,1,1,1,0,0,0,50,49,0,0
639,35,1,16743,15,15,1,7,1,0,0,0,0,59,0,0
7657,40,5,1917,1,8,1,7,1,1,0,0,0,59,0,0
11831,31,2,8017,11,9,0,1,0,0,1,0,0,39,33,0
13862,28,2,12765,0,12,1,1,1,2,0,0,0,39,23,0
13779,10,2,10211,0,12,1,1,1,0,0,0,50,49,0,0
32249,18,2,3111,0,12,1,8,1,3,0,93,0,19,0,0
18571,36,2,3011,11,9,1,11,1,0,0,90,0,44,0,0
19765,35,2,5817,0,12,1,7,1,0,0,0,0,39,0,0
19695,24,5,4782,13,10,1,1,1,1,0,0,0,39,0,0
22257,33,2,9013,2,14,1,7,1,0,0,0,0,49,0,0
29548,33,2,13875,11,9,1,2,1,0,0,0,0,44,0,0
14017,23,5,1377,0,12,1,1,1,0,0,0,0,49,0,0
32092,22,2,392,0,12,1,1,1,0,0,0,46,39,0,0
6281,42,2,8947,15,15,1,1,1,0,0,0,0,39,0,0
21715,24,2,9572,12,11,1,10,1,0,0,0,0,59,0,0
22432,33,1,9021,1,8,1,1,1,0,0,93,0,49,0,0
12446,11,5,4702,0,12,1,1,1,0,0,0,0,59,0,0
11191,30,4,4744,9,13,1,7,1,0,0,93,0,44,0,0
31958,28,2,10666,1,8,2,12,0,0,0,0,68,43,0,0
1108,24,2,5077,0,12,1,10,1,0,0,49,0,39,0,0
14277,25,3,1537,9,13,1,7,1,0,0,0,47,39,0,0
4343,16,4,1158,9,13,1,7,1,0,0,93,0,49,0,0
12693,34,0,7643,11,9,1,9,1,0,0,0,46,39,0,0
2968,32,5,3819,0,12,1,9,1,0,0,0,0,51,0,0
24666,18,5,9388,1,8,1,9,1,0,0,0,0,64,0,0
2603,7,2,8098,1,8,2,1,0,0,1,0,0,44,0,0
31654,37,4,13776,9,13,1,7,1,0,0,0,0,49,0,0
31763,22,2,6098,11,9,1,1,1,0,0,0,0,49,0,0
25777,50,2,4011,9,13,1,1,1,0,0,0,0,39,0,0
14518,42,2,6580,11,9,4,9,0,0,0,104,0,59,0,0
19459,38,2,11240,1,8,1,6,1,0,0,0,46,39,0,0
5584,16,2,5460,0,12,1,1,1,0,0,0,0,54,0,0
25425,24,1,7797,11,9,1,1,1,0,0,0,0,39,0,0
20093,9,2,8324,9,13,1,7,1,0,0,0,46,39,0,0
25158,38,2,8956,1,8,2,10,4,1,0,0,0,47,0,0
3021,40,2,3466,2,14,1,10,1,2,0,0,47,39,5,0
24565,32,0,5381,9,13,1,7,1,0,0,0,0,44,0,0
24959,26,2,4070,1,8,1,0,2,0,1,0,0,34,0,0
16557,14,2,14677,0,12,1,0,2,0,1,0,0,39,0,0
2724,28,4,13749,0,12,2,7,4,0,1,75,0,49,0,0
31067,30,2,5240,0,12,1,9,1,0,0,0,0,39,0,0
31420,27,2,15900,9,13,1,7,1,0,0,0,0,41,0,0
20987,35,2,8291,1,8,1,9,1,0,0,117,0,44,0,0
31293,37,2,13204,1,8,1,1,1,0,0,0,0,39,0,0
30736,22,2,9463,9,13,1,1,1,0,0,93,0,64,0,0
9894,33,4,11925,0,12,2,3,0,0,0,0,0,39,0,0
26675,30,2,7982,1,8,4,7,5,1,1,104,0,37,0,0
6665,22,4,9638,1,8,1,3,1,0,0,0,46,39,0,0
3381,15,2,1018,0,12,1,1,1,0,0,0,0,39,0,0
12867,18,3,6173,0,12,1,10,1,0,0,0,0,39,0,0
24514,13,2,12605,2,14,2,7,0,0,0,99,0,49,0,0
6900,31,2,6486,0,12,1,1,1,0,0,0,0,44,0,0
8751,10,1,19705,1,8,1,9,1,0,0,0,0,64,0,0
10211,27,0,14926,0,12,1,3,1,0,0,0,0,43,0,0
26930,12,3,18681,9,13,1,7,1,0,0,0,0,39,0,0
19310,25,0,7996,9,13,1,7,1,0,0,0,0,49,0,0
5750,30,2,9439,1,8,2,1,4,1,1,0,0,39,0,0
14228,40,1,673,14,3,1,10,1,0,0,0,0,39,0,0
12903,33,2,12718,0,12,1,9,1,0,0,0,0,39,0,0
23080,29,2,16318,13,10,1,1,1,0,0,0,0,39,0,0
22870,23,2,2479,7,7,1,10,1,0,0,0,0,49,0,0
19417,27,2,7380,9,13,1,1,2,0,1,0,0,23,0,0
6669,14,2,879,0,12,1,1,2,0,1,0,47,34,0,0
12212,28,4,6587,0,12,2,3,0,0,0,0,0,39,0,0
32199,10,2,3647,11,9,1,10,1,2,0,0,0,39,5,0
24659,45,2,14220,0,12,1,1,1,0,0,0,0,39,0,0
8348,34,2,5497,1,8,1,13,1,0,0,67,0,39,0,0
15331,45,2,3858,0,12,6,1,0,0,0,99,0,49,0,0
27037,20,2,8767,1,8,1,10,1,0,0,0,0,59,0,0
8529,53,4,2965,9,13,0,7,4,0,1,94,0,49,0,0
13310,29,2,14863,0,12,1,7,1,0,0,0,0,39,0,0
19353,50,1,7164,9,13,6,7,0,0,0,109,0,1,0,0
15187,26,2,11024,11,9,1,1,1,0,0,0,0,54,0,0
32441,36,2,17207,11,9,1,11,1,0,0,0,46,44,0,0
5614,18,2,12325,9,13,0,10,0,0,0,0,0,49,0,0
22399,29,2,8453,0,12,1,0,1,0,0,0,0,44,0,0
23686,23,2,11891,4,5,1,1,1,0,0,0,0,39,0,0
17172,40,5,9846,2,14,1,7,1,2,0,0,0,49,14,0
12192,16,1,603,1,8,2,10,0,0,0,0,0,64,0,0
21005,34,2,16349,1,8,1,1,1,0,0,90,0,39,0,0
28103,35,1,10150,7,7,1,1,1,0,0,0,0,49,0,0
6954,30,4,5308,9,13,1,7,1,0,0,0,0,34,0,0
24381,22,2,3567,0,12,1,7,1,0,0,0,0,49,0,0
19964,13,2,17865,0,12,1,1,1,2,0,0,0,39,32,0
7290,22,0,12026,0,12,1,1,2,0,1,0,0,54,0,0
28790,29,5,5288,0,12,1,1,1,0,0,49,0,36,0,0
8359,18,2,802,0,12,1,1,1,0,0,67,0,46,0,0
9372,41,2,16452,0,12,1,7,1,0,0,0,0,39,0,0
18882,26,2,19807,2,14,1,7,1,0,0,117,0,59,0,0
13516,28,4,18745,1,8,1,11,1,0,0,0,0,39,0,0
11541,46,4,19027,0,12,1,7,1,0,0,0,0,39,0,0
20578,15,2,182,11,9,1,13,1,0,0,0,0,79,0,0
7718,33,2,11440,11,9,1,1,1,0,0,0,0,49,0,0
27023,41,2,17478,13,10,1,10,1,0,0,0,46,47,0,0
26797,17,2,12196,0,12,4,9,0,0,0,0,84,49,0,0
5518,22,4,6516,0,12,1,7,1,0,0,0,0,34,0,0
12416,40,2,16372,13,10,0,10,0,0,0,0,0,39,0,0
30469,10,1,15592,1,8,1,8,1,1,0,0,0,59,0,0
23618,24,0,216,9,13,1,7,1,0,0,0,0,39,0,0
21016,19,2,10400,1,8,1,0,1,0,0,0,0,49,0,0
25503,31,2,16676,9,13,1,2,1,0,0,0,0,39,0,0
2063,25,4,4496,9,13,1,1,1,0,0,0,50,39,0,0
31561,40,1,19458,15,15,1,9,1,0,0,0,47,39,0,0
28562,14,2,13915,0,12,1,9,1,0,0,0,0,54,0,0
20488,18,2,20249,1,8,1,1,2,0,1,0,0,39,0,0
22613,22,2,867,9,13,0,1,0,0,0,0,0,49,0,0
20089,20,0,14631,9,13,1,7,1,0,0,0,0,59,0,0
28159,45,4,4853,9,13,1,7,2,0,1,0,0,39,0,0
15489,28,2,14283,0,12,1,1,1,0,0,0,50,59,0,0
3122,9,2,438,1,8,1,0,2,0,1,0,0,39,0,0
183,23,2,16633,14,3,1,13,1,0,0,0,0,39,36,0
30521,10,0,12937,11,9,1,1,1,1,0,0,0,39,0,0
8173,25,2,6764,0,12,0,7,0,0,1,0,20,37,0,0
25808,19,2,7469,11,9,1,10,1,0,0,0,0,49,0,0
20127,18,2,14770,1,8,0,9,0,0,0,72,0,39,0,0
25209,24,2,19571,1,8,1,11,1,0,0,0,0,49,0,0
11800,17,5,15816,1,8,1,1,1,0,0,0,0,39,0,0
3077,21,2,15855,9,13,1,1,1,0,0,0,0,59,0,0
31840,38,2,5590,1,8,1,13,1,0,0,0,0,39,0,0
21301,12,2,6375,0,12,1,7,2,0,1,0,0,34,0,0
23441,28,2,9409,2,14,1,1,1,0,0,0,0,39,0,0
13228,26,2,6936,0,12,1,1,1,0,0,0,0,49,0,0
11069,17,1,14370,0,12,1,7,1,1,0,0,46,47,0,0
10349,27,2,11299,0,12,2,1,0,0,0,0,0,49,0,0
28963,38,2,12493,11,9,1,7,1,0,0,0,0,39,0,0
12679,31,2,15911,0,12,0,8,0,0,0,0,0,49,36,0
17136,33,2,13890,11,9,1,3,1,1,0,0,0,68,0,0
2734,15,2,3222,1,8,1,10,1,0,0,0,0,39,0,0
28349,48,5,10352,15,15,1,1,1,0,0,117,0,39,0,0
20435,40,5,11907,1,8,1,9,1,0,0,0,47,29,0,0
2740,21,2,14447,0,12,1,1,1,0,0,93,0,39,0,0
19254,33,4,19579,0,12,2,1,0,0,1,0,0,39,0,0
18314,40,2,20066,7,7,1,11,1,1,0,93,0,39,0,0
31106,45,4,4667,9,13,2,7,0,0,1,99,0,32,0,0
3108,11,2,5194,11,9,1,1,3,0,0,93,0,49,0,0
2901,50,5,4088,0,12,1,1,1,0,0,0,74,72,0,0
9310,26,2,18494,0,12,1,9,1,0,0,107,0,44,0,0
12986,36,1,5135,4,5,1,10,1,0,0,0,0,49,0,0
19282,27,2,7662,9,13,1,7,1,0,0,93,0,54,0,0
31411,37,2,13700,1,8,1,1,1,0,0,0,0,54,0,0
22402,36,0,14174,15,15,1,7,1,0,0,0,0,39,0,0
2182,24,1,19676,9,13,2,9,4,0,0,0,0,4,0,0
2414,27,2,17819,0,12,2,1,4,0,0,0,80,49,0,0
1992,30,2,18732,11,9,0,9,0,0,0,0,0,68,0,0
28454,29,2,3485,0,12,1,1,1,0,0,90,0,49,0,0
844,38,2,19126,1,8,1,10,1,0,0,67,0,39,0,0
8048,35,2,10995,1,8,1,1,1,0,0,0,0,39,0,0
3022,34,2,101,0,12,1,10,1,0,0,0,0,39,0,0
21605,11,2,3659,0,12,1,1,2,0,1,0,0,49,0,0
23967,29,2,11049,1,8,1,1,2,0,1,0,0,27,0,0
1111,16,2,752,0,12,1,9,2,0,1,0,0,44,0,0
16126,33,2,466,1,8,1,10,1,0,0,0,0,39,0,0
2901,50,5,4088,0,12,1,1,1,0,0,0,74,72,0,0
6528,46,1,5602,0,12,1,7,1,0,0,0,0,39,0,0
27610,18,2,15285,11,9,1,7,1,0,0,93,0,37,0,0
9033,24,2,14263,11,9,1,10,1,0,0,0,0,39,0,0
28099,23,2,9740,1,8,1,0,2,0,1,0,0,29,0,0
7464,10,4,14130,0,12,1,3,1,0,0,0,0,44,0,0
5049,15,2,19857,9,13,1,7,1,0,0,0,0,39,0,0
15985,22,2,12583,1,8,1,6,1,0,0,0,0,47,0,0
25904,14,4,9692,2,14,1,7,1,0,0,0,0,39,0,0
30127,13,2,19583,9,13,0,7,0,0,0,99,0,39,0,0
22335,22,2,10268,0,12,1,7,2,0,1,93,0,19,0,0
23366,36,4,11939,9,13,1,7,1,0,0,0,50,54,0,0
22017,33,4,5584,1,8,1,10,1,0,0,0,50,34,0,0
9751,27,2,17302,2,14,1,7,1,0,0,0,0,28,0,0
12066,31,5,9949,1,8,1,10,1,0,0,0,0,59,0,0
23528,55,3,13347,1,8,1,0,1,0,0,0,0,39,0,0
27282,16,2,10703,9,13,1,1,1,0,0,90,0,44,0,0
18448,37,2,19004,4,5,4,11,4,1,0,0,0,44,0,0
14015,32,5,5196,9,13,1,9,1,0,0,0,0,39,0,0
9753,27,4,4217,12,11,2,3,0,0,1,0,0,55,0,0
11596,35,3,13577,0,12,1,1,1,0,0,0,0,44,0,0
17778,22,2,19115,1,8,1,1,1,0,0,0,0,39,0,0
25527,41,2,8018,4,5,1,10,1,0,0,0,0,39,0,0
21891,23,2,19421,11,9,1,7,1,0,0,90,0,39,0,0
14342,19,2,6306,0,12,1,7,1,0,0,0,0,39,0,0
30936,37,2,7598,8,6,1,8,2,1,1,0,0,39,0,0
25852,19,1,2118,0,12,1,9,1,0,0,0,0,49,0,0
21180,21,2,10465,11,9,1,9,2,0,1,0,0,39,0,0
10910,20,2,6197,0,12,1,1,2,0,1,0,0,36,0,0
28139,37,2,9021,9,13,2,2,0,0,0,0,0,39,0,0
14412,51,2,8371,1,8,1,7,1,0,0,0,0,39,6,0
17702,45,5,18547,0,12,1,1,1,0,0,0,0,49,0,0
16930,21,2,15468,11,9,1,11,1,0,0,90,0,59,0,0
2230,42,1,9192,0,12,1,9,1,0,0,107,0,39,0,0
2986,47,4,14923,8,6,1,10,1,1,0,0,0,39,0,0
28720,11,2,17002,11,9,1,13,1,0,0,0,0,39,0,0
643,19,2,10743,11,9,1,9,1,0,0,78,0,49,0,0
26865,33,2,18156,13,10,1,10,1,0,0,0,0,39,0,0
30669,24,5,9637,0,12,1,1,1,0,0,93,0,68,0,0
26027,16,2,18413,1,8,0,10,0,0,0,0,0,39,0,0
22732,11,2,11148,0,12,1,9,1,0,0,0,0,39,0,0
23459,66,5,14667,4,5,1,12,1,0,0,110,0,49,0,0
22398,22,0,5373,9,13,1,7,2,0,1,78,0,37,0,0
674,33,5,13441,1,8,1,9,1,0,0,0,0,49,0,0
6116,39,2,12351,11,9,1,1,1,0,0,0,0,39,0,0
10028,18,2,15369,0,12,1,7,1,0,0,0,0,44,0,0
2498,40,2,12472,0,12,1,9,1,0,0,0,0,39,0,0
14015,32,5,5196,9,13,1,9,1,0,0,0,0,39,0,0
7818,8,2,11839,0,12,1,7,1,0,0,0,0,44,0,0
31596,22,2,2283,9,13,1,7,1,2,0,0,0,39,5,0
28530,43,4,3678,13,10,2,7,4,0,0,0,0,39,0,0
6111,22,2,3105,9,13,1,1,1,0,0,0,0,39,0,0
3724,21,2,14366,9,13,1,1,1,0,0,0,50,59,0,0
8113,14,2,6107,1,8,1,7,1,0,0,78,0,44,0,0
12725,22,2,11042,0,12,1,10,1,2,0,0,0,39,5,0
15204,11,2,20152,15,15,0,7,0,0,1,0,0,59,3,0
16167,30,2,17890,1,8,1,9,1,0,0,67,0,44,0,0
14269,17,1,279,1,8,2,1,0,0,0,0,0,59,0,0
24456,37,1,12016,0,12,1,9,1,0,0,0,0,49,0,0
27378,47,1,482,1,8,1,1,1,0,0,0,0,44,0,0
28866,26,0,274,0,12,1,7,1,0,0,0,0,36,0,0
12261,28,2,2968,0,12,1,10,1,0,0,0,0,39,3,0
30330,11,4,15726,1,8,1,3,1,0,0,0,0,39,0,0
11753,28,2,13286,9,13,1,1,1,0,0,0,0,39,0,0
357,23,2,3336,13,10,1,2,1,0,0,0,0,39,0,0
4659,21,2,4519,11,9,1,11,1,0,0,90,0,49,0,0
3011,20,2,16063,9,13,4,1,0,0,0,0,0,44,0,0
30549,14,4,10877,1,8,2,3,0,0,0,0,0,46,0,0
9378,36,2,11296,11,9,1,1,1,0,0,0,50,39,0,0
24381,22,2,3567,0,12,1,7,1,0,0,0,0,49,0,0
1281,25,3,7875,12,11,2,7,4,2,1,0,0,39,5,0
11352,36,5,15230,11,9,2,9,0,0,0,96,0,49,1,0
5941,20,2,8063,1,8,1,8,2,0,1,0,0,29,0,0
31333,21,3,17799,2,14,1,7,1,0,0,0,0,49,0,0
11071,41,2,19607,4,5,1,11,1,0,0,0,0,49,0,0
2074,19,4,5694,11,9,1,3,1,0,0,0,0,39,0,0
7624,26,3,12246,0,12,1,0,1,0,0,90,0,39,0,0
6573,25,5,5178,0,12,1,1,1,0,0,0,0,59,0,0
29872,37,2,825,1,8,1,9,1,0,0,107,0,49,0,0
20725,22,2,2598,11,9,1,1,1,0,0,0,50,61,0,0
3659,13,2,12460,1,8,1,6,1,0,0,0,0,39,0,0
16126,33,2,466,1,8,1,10,1,0,0,0,0,39,0,0
2217,28,2,6702,9,13,1,1,1,0,0,0,0,49,0,0
17436,22,5,20056,1,8,1,10,1,0,0,78,0,49,0,0
27371,30,2,19554,2,14,1,1,1,0,0,0,0,44,0,0
12819,29,2,7561,9,13,2,1,0,0,1,0,0,49,0,0
673,16,2,10085,0,12,1,1,1,0,0,0,0,39,0,0
1449,27,5,14051,11,9,1,1,1,0,0,0,0,49,0,0
7404,7,5,19924,1,8,0,8,0,1,0,103,0,49,0,0
19116,8,2,13036,11,9,1,9,1,0,0,0,0,39,0,0
9962,30,2,17967,0,12,1,7,1,0,0,0,0,59,0,0
18653,18,2,14683,11,9,1,9,1,0,0,0,0,42,0,0
1571,27,2,13282,12,11,1,10,1,0,0,0,44,39,0,0
6924,21,2,5169,0,12,1,9,1,0,0,0,0,39,0,0
28999,21,2,17353,11,9,1,10,1,0,0,0,0,39,0,0
4717,17,2,7627,1,8,1,10,1,0,0,0,44,49,0,0
22521,33,2,6932,1,8,1,11,1,0,0,0,0,49,0,0
27077,38,2,19405,10,4,2,10,4,0,1,117,0,36,0,0
5429,36,2,16529,0,12,2,9,0,0,1,103,0,42,0,0
21588,20,2,13179,1,8,1,1,1,0,0,67,0,44,0,0
7959,32,2,8386,1,8,1,9,1,0,0,0,0,47,0,0
2767,24,2,19707,0,12,1,11,1,0,0,0,0,47,2,0
9190,27,1,14168,11,9,1,8,1,0,0,0,0,39,0,0
15085,43,4,6453,0,12,1,3,1,0,0,90,0,47,0,0
31280,30,2,17992,0,12,1,1,1,0,0,90,0,43,0,0
524,27,2,9637,11,9,2,13,4,0,0,0,0,57,0,0
30970,17,4,448,1,8,1,3,1,0,0,0,0,52,0,0
24401,43,1,9518,2,14,1,9,1,0,0,0,0,44,0,0
18274,29,2,8353,11,9,1,1,1,0,0,0,0,39,0,0
29291,43,2,12137,11,9,2,10,3,0,0,0,0,43,0,0
2844,20,5,10489,1,8,1,9,1,0,0,93,0,59,0,0
20529,20,2,7411,11,9,1,13,1,0,0,0,0,39,0,0
4060,23,2,19988,0,12,1,9,1,0,0,0,0,54,0,0
9672,20,0,11090,0,12,0,0,0,0,1,96,0,39,0,0
19445,35,2,4296,1,8,1,9,1,0,0,0,0,39,0,0
17377,34,1,12371,9,13,1,7,2,0,1,0,0,29,0,0
30320,29,2,19471,11,9,1,9,1,1,0,0,0,59,0,0
22516,24,2,7459,1,8,1,10,1,0,0,0,0,39,0,0
25456,37,2,10057,15,15,1,1,1,0,0,0,50,49,0,0
25315,47,1,13459,2,14,1,7,1,0,0,0,0,8,0,0
16268,19,1,19401,2,14,1,7,1,0,0,0,0,59,0,0
5582,16,2,9055,11,9,1,1,1,0,0,0,0,68,0,0
